seed,row,column,method,iter,time,of,feseable
15,6,6,solver,84,0.423986673,32192,1
16,6,6,solver,84,2.162053585,33630,1
17,6,6,solver,84,21.85355091,42412,1
18,6,6,solver,84,9.016219378,35612,1
19,6,6,solver,84,39.91090989,50043,1
20,6,6,solver,84,4.407072306,32221,1
21,6,6,solver,84,25.18566704,49160,1
22,6,6,solver,84,4.100232363,36813,1
23,6,6,solver,84,6.051110506,31450,1
24,6,6,solver,84,11.64029312,39501,1
25,6,6,solver,84,13.78736067,33281,1
26,6,6,solver,84,13.60930657,40477,1
27,6,6,solver,84,16.56575632,42858,1
28,6,6,solver,84,6.140812397,42935,1
29,6,6,solver,84,15.35125923,37927,1
0,6,6,solver,85,4.140327215,30310,1
1,6,6,solver,85,2.986854076,41016,1
2,6,6,solver,85,19.84731364,41242,1
3,6,6,solver,85,3.455279589,41642,1
4,6,6,solver,85,6.126176596,41385,1
5,6,6,solver,85,4.006125927,37774,1
6,6,6,solver,85,2.79411602,36957,1
7,6,6,solver,85,8.065181494,42042,1
8,6,6,solver,85,4.713149309,49053,1
9,6,6,solver,85,7.697214127,35699,1
10,6,6,solver,85,5.104116917,32610,1
11,6,6,solver,85,2.166010141,49682,1
12,6,6,solver,85,2.578129768,38181,1
13,6,6,solver,85,5.224193335,32130,1
14,6,6,solver,85,1.924078703,30130,1
15,6,6,solver,85,0.425984859,32192,1
16,6,6,solver,85,2.160333157,33630,1
17,6,6,solver,85,21.8363018,42412,1
18,6,6,solver,85,9.209284067,35612,1
19,6,6,solver,85,39.68791628,50043,1
20,6,6,solver,85,4.456305265,32221,1
21,6,6,solver,85,25.43220711,49160,1
22,6,6,solver,85,4.02455616,36813,1
23,6,6,solver,85,5.765820503,31450,1
24,6,6,solver,85,11.69529343,39501,1
25,6,6,solver,85,13.75836253,33281,1
26,6,6,solver,85,13.56026268,40477,1
27,6,6,solver,85,16.89339447,42858,1
28,6,6,solver,85,5.982139826,42935,1
29,6,6,solver,85,15.44636035,37927,1
0,6,6,solver,86,4.123149157,30310,1
1,6,6,solver,86,2.93411231,41016,1
2,6,6,solver,86,19.78549266,41242,1
3,6,6,solver,86,3.456185579,41642,1
4,6,6,solver,86,6.269107103,41385,1
5,6,6,solver,86,4.112054586,37774,1
6,6,6,solver,86,2.80906415,36957,1
7,6,6,solver,86,7.819210291,42042,1
8,6,6,solver,86,4.828105688,49053,1
9,6,6,solver,86,8.344185352,35699,1
10,6,6,solver,86,5.242155313,32610,1
11,6,6,solver,86,2.163092375,49682,1
12,6,6,solver,86,2.560033321,38181,1
13,6,6,solver,86,5.0781672,32130,1
14,6,6,solver,86,1.946058512,30130,1
15,6,6,solver,86,0.418976784,32192,1
16,6,6,solver,86,2.159062386,33630,1
17,6,6,solver,86,22.47932267,42412,1
18,6,6,solver,86,9.041110754,35612,1
19,6,6,solver,86,39.78783798,50043,1
20,6,6,solver,86,4.403067589,32221,1
21,6,6,solver,86,25.43960714,49160,1
22,6,6,solver,86,4.030088663,36813,1
23,6,6,solver,86,5.846144915,31450,1
24,6,6,solver,86,11.6502645,39501,1
25,6,6,solver,86,13.75938272,33281,1
26,6,6,solver,86,13.72730374,40477,1
27,6,6,solver,86,16.60245609,42858,1
28,6,6,solver,86,6.037171125,42935,1
29,6,6,solver,86,15.33333397,37927,1
0,6,6,solver,87,4.132107735,30310,1
1,6,6,solver,87,2.93007493,41016,1
2,6,6,solver,87,20.03849387,41242,1
3,6,6,solver,87,3.457121134,41642,1
4,6,6,solver,87,6.124171734,41385,1
5,6,6,solver,87,3.945085049,37774,1
6,6,6,solver,87,2.781910419,36957,1
7,6,6,solver,87,7.838147402,42042,1
8,6,6,solver,87,4.70919466,49053,1
9,6,6,solver,87,7.692162514,35699,1
10,6,6,solver,87,5.233100891,32610,1
11,6,6,solver,87,2.163026094,49682,1
12,6,6,solver,87,2.557038546,38181,1
13,6,6,solver,87,5.081094265,32130,1
14,6,6,solver,87,1.98411417,30130,1
15,6,6,solver,87,0.423073053,32192,1
16,6,6,solver,87,2.168064594,33630,1
17,6,6,solver,87,22.17248631,42412,1
18,6,6,solver,87,9.122200966,35612,1
19,6,6,solver,87,39.71090412,50043,1
20,6,6,solver,87,4.462089777,32221,1
21,6,6,solver,87,25.28558612,49160,1
22,6,6,solver,87,4.032114506,36813,1
23,6,6,solver,87,5.768149614,31450,1
24,6,6,solver,87,11.67659044,39501,1
25,6,6,solver,87,13.89309812,33281,1
26,6,6,solver,87,13.64534187,40477,1
27,6,6,solver,87,16.61137462,42858,1
28,6,6,solver,87,6.005191803,42935,1
29,6,6,solver,87,15.30038166,37927,1
0,6,6,solver,88,4.120081902,30310,1
1,6,6,solver,88,2.944086552,41016,1
2,6,6,solver,88,20.05046225,41242,1
3,6,6,solver,88,3.476307631,41642,1
4,6,6,solver,88,6.120102406,41385,1
5,6,6,solver,88,3.966077089,37774,1
6,6,6,solver,88,2.786081791,36957,1
7,6,6,solver,88,7.835389376,42042,1
8,6,6,solver,88,4.706127644,49053,1
9,6,6,solver,88,7.705138683,35699,1
10,6,6,solver,88,5.097171307,32610,1
11,6,6,solver,88,2.16903615,49682,1
12,6,6,solver,88,2.559066534,38181,1
13,6,6,solver,88,5.22315383,32130,1
14,6,6,solver,88,2.014132261,30130,1
15,6,6,solver,88,0.421992302,32192,1
16,6,6,solver,88,2.158041477,33630,1
17,6,6,solver,88,22.16751695,42412,1
18,6,6,solver,88,9.532269955,35612,1
19,6,6,solver,88,39.97897196,50043,1
20,6,6,solver,88,4.414120674,32221,1
21,6,6,solver,88,25.40555716,49160,1
22,6,6,solver,88,4.016514063,36813,1
23,6,6,solver,88,5.780767679,31450,1
24,6,6,solver,88,11.84772968,39501,1
25,6,6,solver,88,13.98395586,33281,1
26,6,6,solver,88,13.6063447,40477,1
27,6,6,solver,88,17.00841427,42858,1
28,6,6,solver,88,5.993134022,42935,1
29,6,6,solver,88,15.44237518,37927,1
0,6,6,solver,89,4.197121859,30310,1
1,6,6,solver,89,2.935056448,41016,1
2,6,6,solver,89,19.86158752,41242,1
3,6,6,solver,89,3.475101709,41642,1
4,6,6,solver,89,6.143973827,41385,1
5,6,6,solver,89,3.935114145,37774,1
6,6,6,solver,89,2.788064241,36957,1
7,6,6,solver,89,7.789219856,42042,1
8,6,6,solver,89,4.714122772,49053,1
9,6,6,solver,89,7.814143181,35699,1
10,6,6,solver,89,5.198108673,32610,1
11,6,6,solver,89,2.204059362,49682,1
12,6,6,solver,89,2.562079668,38181,1
13,6,6,solver,89,5.078995228,32130,1
14,6,6,solver,89,1.937031269,30130,1
15,6,6,solver,89,0.419137478,32192,1
16,6,6,solver,89,2.162113428,33630,1
17,6,6,solver,89,21.86249804,42412,1
18,6,6,solver,89,9.113177061,35612,1
19,6,6,solver,89,39.93091726,50043,1
20,6,6,solver,89,4.458108425,32221,1
21,6,6,solver,89,25.28260255,49160,1
22,6,6,solver,89,4.075133324,36813,1
23,6,6,solver,89,5.933799982,31450,1
24,6,6,solver,89,11.711272,39501,1
25,6,6,solver,89,14.01224494,33281,1
26,6,6,solver,89,13.58739662,40477,1
27,6,6,solver,89,16.53641224,42858,1
28,6,6,solver,89,5.995197535,42935,1
29,6,6,solver,89,15.52138495,37927,1
0,6,6,solver,90,4.125179529,30310,1
1,6,6,solver,90,2.933800459,41016,1
2,6,6,solver,90,19.82720947,41242,1
3,6,6,solver,90,3.460706711,41642,1
4,6,6,solver,90,6.12512207,41385,1
5,6,6,solver,90,3.946091175,37774,1
6,6,6,solver,90,2.787147522,36957,1
7,6,6,solver,90,7.835128784,42042,1
8,6,6,solver,90,4.86106801,49053,1
9,6,6,solver,90,7.70619607,35699,1
10,6,6,solver,90,5.128115416,32610,1
11,6,6,solver,90,2.171066284,49682,1
12,6,6,solver,90,2.560133457,38181,1
13,6,6,solver,90,5.101060629,32130,1
14,6,6,solver,90,1.949085951,30130,1
15,6,6,solver,90,0.433991194,32192,1
16,6,6,solver,90,2.161441088,33630,1
17,6,6,solver,90,21.89313316,42412,1
18,6,6,solver,90,9.041191339,35612,1
19,6,6,solver,90,40.08992124,50043,1
20,6,6,solver,90,4.574132204,32221,1
21,6,6,solver,90,26.20555425,49160,1
22,6,6,solver,90,4.210155487,36813,1
23,6,6,solver,90,5.78918004,31450,1
24,6,6,solver,90,11.67122388,39501,1
25,6,6,solver,90,13.83633065,33281,1
26,6,6,solver,90,13.56333494,40477,1
27,6,6,solver,90,16.87770963,42858,1
28,6,6,solver,90,6.051922321,42935,1
29,6,6,solver,90,15.29213619,37927,1
0,6,6,solver,91,4.257125378,30310,1
1,6,6,solver,91,2.939105034,41016,1
2,6,6,solver,91,19.83051848,41242,1
3,6,6,solver,91,3.461075783,41642,1
4,6,6,solver,91,6.117114544,41385,1
5,6,6,solver,91,4.067092896,37774,1
6,6,6,solver,91,2.874910355,36957,1
7,6,6,solver,91,7.797152519,42042,1
8,6,6,solver,91,4.700134516,49053,1
9,6,6,solver,91,7.703160763,35699,1
10,6,6,solver,91,5.162142754,32610,1
11,6,6,solver,91,2.166120291,49682,1
12,6,6,solver,91,2.569062233,38181,1
13,6,6,solver,91,5.086087465,32130,1
14,6,6,solver,91,1.941078663,30130,1
15,6,6,solver,91,0.471076488,32192,1
16,6,6,solver,91,2.167121887,33630,1
17,6,6,solver,91,22.03952742,42412,1
18,6,6,solver,91,9.161244631,35612,1
19,6,6,solver,91,39.58187008,50043,1
20,6,6,solver,91,4.40311861,32221,1
21,6,6,solver,91,25.65761781,49160,1
22,6,6,solver,91,4.019089937,36813,1
23,6,6,solver,91,5.783106804,31450,1
24,6,6,solver,91,11.66635466,39501,1
25,6,6,solver,91,13.7562983,33281,1
26,6,6,solver,91,13.54817533,40477,1
27,6,6,solver,91,16.78145409,42858,1
28,6,6,solver,91,5.976113558,42935,1
29,6,6,solver,91,15.32247591,37927,1
0,6,6,solver,92,4.117080927,30310,1
1,6,6,solver,92,2.942064762,41016,1
2,6,6,solver,92,19.86054492,41242,1
3,6,6,solver,92,3.642271519,41642,1
4,6,6,solver,92,6.154917002,41385,1
5,6,6,solver,92,3.948349237,37774,1
6,6,6,solver,92,2.779978514,36957,1
7,6,6,solver,92,7.806153536,42042,1
8,6,6,solver,92,4.762101889,49053,1
9,6,6,solver,92,7.692182302,35699,1
10,6,6,solver,92,5.09611702,32610,1
11,6,6,solver,92,2.160018206,49682,1
12,6,6,solver,92,2.555050373,38181,1
13,6,6,solver,92,5.070150852,32130,1
14,6,6,solver,92,1.933045387,30130,1
15,6,6,solver,92,0.419016123,32192,1
16,6,6,solver,92,2.162059784,33630,1
17,6,6,solver,92,22.08288455,42412,1
18,6,6,solver,92,9.107172489,35612,1
19,6,6,solver,92,39.60469866,50043,1
20,6,6,solver,92,4.538379669,32221,1
21,6,6,solver,92,25.38150835,49160,1
22,6,6,solver,92,4.097039461,36813,1
23,6,6,solver,92,5.877111912,31450,1
24,6,6,solver,92,11.88724995,39501,1
25,6,6,solver,92,14.08632302,33281,1
26,6,6,solver,92,13.76228213,40477,1
27,6,6,solver,92,16.59942508,42858,1
28,6,6,solver,92,5.99213028,42935,1
29,6,6,solver,92,15.28837132,37927,1
0,6,6,solver,93,4.127763033,30310,1
1,6,6,solver,93,2.940103054,41016,1
2,6,6,solver,93,20.225456,41242,1
3,6,6,solver,93,3.454270601,41642,1
4,6,6,solver,93,6.186120987,41385,1
5,6,6,solver,93,3.947114944,37774,1
6,6,6,solver,93,2.827052355,36957,1
7,6,6,solver,93,7.790179729,42042,1
8,6,6,solver,93,4.711122513,49053,1
9,6,6,solver,93,7.689209938,35699,1
10,6,6,solver,93,5.122137547,32610,1
11,6,6,solver,93,2.159084082,49682,1
12,6,6,solver,93,2.565099716,38181,1
13,6,6,solver,93,5.119038105,32130,1
14,6,6,solver,93,2.056119204,30130,1
15,6,6,solver,93,0.434011221,32192,1
16,6,6,solver,93,2.270135403,33630,1
17,6,6,solver,93,21.84448242,42412,1
18,6,6,solver,93,9.06223774,35612,1
19,6,6,solver,93,39.85891914,50043,1
20,6,6,solver,93,4.417183399,32221,1
21,6,6,solver,93,25.25166488,49160,1
22,6,6,solver,93,4.018088341,36813,1
23,6,6,solver,93,5.786045551,31450,1
24,6,6,solver,93,11.62437415,39501,1
25,6,6,solver,93,14.14037895,33281,1
26,6,6,solver,93,13.59332824,40477,1
27,6,6,solver,93,16.60739017,42858,1
28,6,6,solver,93,6.007435083,42935,1
29,6,6,solver,93,15.32963443,37927,1
0,6,6,solver,94,4.196580172,30310,1
1,6,6,solver,94,3.132091999,41016,1
2,6,6,solver,94,19.84149504,41242,1
3,6,6,solver,94,3.516127586,41642,1
4,6,6,solver,94,6.175161123,41385,1
5,6,6,solver,94,3.951148748,37774,1
6,6,6,solver,94,2.783100843,36957,1
7,6,6,solver,94,7.796211243,42042,1
8,6,6,solver,94,4.696132421,49053,1
9,6,6,solver,94,7.684154749,35699,1
10,6,6,solver,94,5.328105211,32610,1
11,6,6,solver,94,2.300997019,49682,1
12,6,6,solver,94,2.592184305,38181,1
13,6,6,solver,94,5.076102734,32130,1
14,6,6,solver,94,1.929054022,30130,1
15,6,6,solver,94,0.423950672,32192,1
16,6,6,solver,94,2.150071859,33630,1
17,6,6,solver,94,21.86454606,42412,1
18,6,6,solver,94,9.030219078,35612,1
19,6,6,solver,94,39.81693435,50043,1
20,6,6,solver,94,4.41081214,32221,1
21,6,6,solver,94,25.25160027,49160,1
22,6,6,solver,94,4.014456511,36813,1
23,6,6,solver,94,5.775854588,31450,1
24,6,6,solver,94,11.8482914,39501,1
25,6,6,solver,94,13.78331423,33281,1
26,6,6,solver,94,13.60935378,40477,1
27,6,6,solver,94,16.68842912,42858,1
28,6,6,solver,94,6.44288969,42935,1
29,6,6,solver,94,15.60376239,37927,1
0,6,6,solver,95,4.123610497,30310,1
1,6,6,solver,95,2.939428091,41016,1
2,6,6,solver,95,19.80056047,41242,1
3,6,6,solver,95,3.452036142,41642,1
4,6,6,solver,95,6.120417833,41385,1
5,6,6,solver,95,3.949126482,37774,1
6,6,6,solver,95,2.788822651,36957,1
7,6,6,solver,95,7.783221722,42042,1
8,6,6,solver,95,4.712086439,49053,1
9,6,6,solver,95,7.910668373,35699,1
10,6,6,solver,95,5.110933304,32610,1
11,6,6,solver,95,2.161024332,49682,1
12,6,6,solver,95,2.561361074,38181,1
13,6,6,solver,95,5.066960096,32130,1
14,6,6,solver,95,1.92930913,30130,1
15,6,6,solver,95,0.417793512,32192,1
16,6,6,solver,95,2.179958105,33630,1
17,6,6,solver,95,21.81978321,42412,1
18,6,6,solver,95,9.043209553,35612,1
19,6,6,solver,95,39.84489989,50043,1
20,6,6,solver,95,4.398184061,32221,1
21,6,6,solver,95,25.21760654,49160,1
22,6,6,solver,95,4.178109407,36813,1
23,6,6,solver,95,5.850131989,31450,1
24,6,6,solver,95,11.66129208,39501,1
25,6,6,solver,95,14.28735137,33281,1
26,6,6,solver,95,13.64529562,40477,1
27,6,6,solver,95,16.62139297,42858,1
28,6,6,solver,95,6.165228844,42935,1
29,6,6,solver,95,15.42833257,37927,1
0,6,6,solver,96,4.126143456,30310,1
1,6,6,solver,96,3.000103235,41016,1
2,6,6,solver,96,19.79944348,41242,1
3,6,6,solver,96,3.455107927,41642,1
4,6,6,solver,96,6.125110626,41385,1
5,6,6,solver,96,3.927154303,37774,1
6,6,6,solver,96,2.801021099,36957,1
7,6,6,solver,96,8.125185966,42042,1
8,6,6,solver,96,4.706106186,49053,1
9,6,6,solver,96,7.688156843,35699,1
10,6,6,solver,96,5.114103079,32610,1
11,6,6,solver,96,2.178048134,49682,1
12,6,6,solver,96,2.565144062,38181,1
13,6,6,solver,96,5.084193468,32130,1
14,6,6,solver,96,1.928012609,30130,1
15,6,6,solver,96,0.424051762,32192,1
16,6,6,solver,96,2.151067019,33630,1
17,6,6,solver,96,22.05450177,42412,1
18,6,6,solver,96,9.300212622,35612,1
19,6,6,solver,96,39.67290545,50043,1
20,6,6,solver,96,4.401115179,32221,1
21,6,6,solver,96,25.42755055,49160,1
22,6,6,solver,96,4.01855731,36813,1
23,6,6,solver,96,5.790023327,31450,1
24,6,6,solver,96,11.69211388,39501,1
25,6,6,solver,96,13.76230621,33281,1
26,6,6,solver,96,13.62132573,40477,1
27,6,6,solver,96,16.82450819,42858,1
28,6,6,solver,96,5.981168509,42935,1
29,6,6,solver,96,15.3313632,37927,1
0,6,6,solver,97,4.122139931,30310,1
1,6,6,solver,97,2.937059641,41016,1
2,6,6,solver,97,19.82743382,41242,1
3,6,6,solver,97,3.601139545,41642,1
4,6,6,solver,97,6.82717371,41385,1
5,6,6,solver,97,4.042093754,37774,1
6,6,6,solver,97,2.785082102,36957,1
7,6,6,solver,97,7.799162626,42042,1
8,6,6,solver,97,4.712186098,49053,1
9,6,6,solver,97,7.881160975,35699,1
10,6,6,solver,97,5.097141504,32610,1
11,6,6,solver,97,2.162055016,49682,1
12,6,6,solver,97,2.562957525,38181,1
13,6,6,solver,97,5.082166433,32130,1
14,6,6,solver,97,1.930065632,30130,1
15,6,6,solver,97,0.419476271,32192,1
16,6,6,solver,97,2.154675722,33630,1
17,6,6,solver,97,22.12753415,42412,1
18,6,6,solver,97,9.07628274,35612,1
19,6,6,solver,97,39.60892439,50043,1
20,6,6,solver,97,4.402765036,32221,1
21,6,6,solver,97,25.56492567,49160,1
22,6,6,solver,97,4.022087574,36813,1
23,6,6,solver,97,5.79121089,31450,1
24,6,6,solver,97,11.65431094,39501,1
25,6,6,solver,97,13.76414299,33281,1
26,6,6,solver,97,13.82259989,40477,1
27,6,6,solver,97,16.55134535,42858,1
28,6,6,solver,97,6.00711751,42935,1
29,6,6,solver,97,15.29539251,37927,1
0,6,6,solver,98,4.115343571,30310,1
1,6,6,solver,98,2.946456909,41016,1
2,6,6,solver,98,20.00496793,41242,1
3,6,6,solver,98,3.509029388,41642,1
4,6,6,solver,98,6.165152073,41385,1
5,6,6,solver,98,3.961118937,37774,1
6,6,6,solver,98,2.789161205,36957,1
7,6,6,solver,98,7.83917737,42042,1
8,6,6,solver,98,4.717502356,49053,1
9,6,6,solver,98,7.692902327,35699,1
10,6,6,solver,98,5.106104612,32610,1
11,6,6,solver,98,2.162050247,49682,1
12,6,6,solver,98,2.554049015,38181,1
13,6,6,solver,98,5.074093342,32130,1
14,6,6,solver,98,1.93212676,30130,1
15,6,6,solver,98,0.431029081,32192,1
16,6,6,solver,98,2.168087244,33630,1
17,6,6,solver,98,22.16855788,42412,1
18,6,6,solver,98,9.066189051,35612,1
19,6,6,solver,98,39.73682165,50043,1
20,6,6,solver,98,4.469130516,32221,1
21,6,6,solver,98,25.23550844,49160,1
22,6,6,solver,98,4.022074461,36813,1
23,6,6,solver,98,5.802231312,31450,1
24,6,6,solver,98,11.69425249,39501,1
25,6,6,solver,98,13.89056516,33281,1
26,6,6,solver,98,13.65013885,40477,1
27,6,6,solver,98,16.61037683,42858,1
28,6,6,solver,98,5.99016118,42935,1
29,6,6,solver,98,15.40235353,37927,1
0,6,6,solver,99,4.115136385,30310,1
1,6,6,solver,99,2.935143471,41016,1
2,6,6,solver,99,20.0911653,41242,1
3,6,6,solver,99,3.453446388,41642,1
4,6,6,solver,99,6.148198605,41385,1
5,6,6,solver,99,3.954077721,37774,1
6,6,6,solver,99,2.795642376,36957,1
7,6,6,solver,99,7.798274994,42042,1
8,6,6,solver,99,4.717123985,49053,1
9,6,6,solver,99,7.710170031,35699,1
10,6,6,solver,99,5.110095501,32610,1
11,6,6,solver,99,2.1640625,49682,1
12,6,6,solver,99,2.55613327,38181,1
13,6,6,solver,99,5.540482521,32130,1
14,6,6,solver,99,2.06844306,30130,1
15,6,6,solver,99,0.453038216,32192,1
16,6,6,solver,99,2.221055508,33630,1
17,6,6,solver,99,22.04160309,42412,1
18,6,6,solver,99,9.032218218,35612,1
19,6,6,solver,99,39.85482812,50043,1
20,6,6,solver,99,4.401127815,32221,1
21,6,6,solver,99,25.42159224,49160,1
22,6,6,solver,99,4.020109892,36813,1
23,6,6,solver,99,5.780164003,31450,1
24,6,6,solver,99,11.63505483,39501,1
25,6,6,solver,99,13.99834108,33281,1
26,6,6,solver,99,13.64632821,40477,1
27,6,6,solver,99,16.59638071,42858,1
28,6,6,solver,99,5.985160351,42935,1
29,6,6,solver,99,15.3559885,37927,1
